PPL,Date
0.5265139937400818,1981-12-10
0.5226988792419434,1981-12-11
0.5226988792419434,1981-12-14
0.5188834071159363,1981-12-15
0.5265139937400818,1981-12-16
0.5226988792419434,1981-12-17
0.5226988792419434,1981-12-18
0.5188834071159363,1981-12-21
0.5188834071159363,1981-12-22
0.5188834071159363,1981-12-23
0.5265139937400818,1981-12-24
0.5265139937400818,1981-12-28
0.5188834071159363,1981-12-29
0.5226988792419434,1981-12-30
0.5226988792419434,1981-12-31
0.5188834071159363,1982-01-04
0.5188834071159363,1982-01-05
0.5150678753852844,1982-01-06
0.5188834071159363,1982-01-07
0.5265139937400818,1982-01-08
0.5188834071159363,1982-01-11
0.5150678753852844,1982-01-12
0.5150678753852844,1982-01-13
0.5150678753852844,1982-01-14
0.5188834071159363,1982-01-15
0.5150678753852844,1982-01-18
0.5074376463890076,1982-01-19
0.5150678753852844,1982-01-20
0.5112528204917908,1982-01-21
0.5150678753852844,1982-01-22
0.5112528204917908,1982-01-25
0.5112528204917908,1982-01-26
0.5150678753852844,1982-01-27
0.5112528204917908,1982-01-28
0.5188834071159363,1982-01-29
0.5188834071159363,1982-02-01
0.5150678753852844,1982-02-02
0.5188834071159363,1982-02-03
0.5188834071159363,1982-02-04
0.5188834071159363,1982-02-05
0.5188834071159363,1982-02-08
0.5226988792419434,1982-02-09
0.5226988792419434,1982-02-10
0.5226988792419434,1982-02-11
0.5265139937400818,1982-02-12
0.5265139937400818,1982-02-16
0.5303295850753784,1982-02-17
0.5303295850753784,1982-02-18
0.5303295850753784,1982-02-19
0.5341448187828064,1982-02-22
0.5455904603004456,1982-02-23
0.5570366382598877,1982-02-24
0.564667284488678,1982-02-25
0.5722981095314026,1982-02-26
0.5761132836341858,1982-03-01
0.583743691444397,1982-03-02
0.583743691444397,1982-03-03
0.553220808506012,1982-03-04
0.553220808506012,1982-03-05
0.5608518719673157,1982-03-08
0.579928457736969,1982-03-09
0.5761132836341858,1982-03-10
0.5722981095314026,1982-03-11
0.5722981095314026,1982-03-12
0.564667284488678,1982-03-15
0.564667284488678,1982-03-16
0.564667284488678,1982-03-17
0.5684826970100403,1982-03-18
0.5684826970100403,1982-03-19
0.5722981095314026,1982-03-22
0.579928457736969,1982-03-23
0.5722981095314026,1982-03-24
0.5761132836341858,1982-03-25
0.5722981095314026,1982-03-26
0.5722981095314026,1982-03-29
0.5684826970100403,1982-03-30
0.564667284488678,1982-03-31
0.5608518719673157,1982-04-01
0.564667284488678,1982-04-02
0.5608518719673157,1982-04-05
0.564667284488678,1982-04-06
0.564667284488678,1982-04-07
0.5684826970100403,1982-04-08
0.5722981095314026,1982-04-12
0.5761132836341858,1982-04-13
0.579928457736969,1982-04-14
0.5875593423843384,1982-04-15
0.5913744568824768,1982-04-16
0.5913744568824768,1982-04-19
0.5875593423843384,1982-04-20
0.5913744568824768,1982-04-21
0.5951898097991943,1982-04-22
0.5951898097991943,1982-04-23
0.5990050435066223,1982-04-26
0.5951898097991943,1982-04-27
0.5951898097991943,1982-04-28
0.5913744568824768,1982-04-29
0.5951898097991943,1982-04-30
0.5951898097991943,1982-05-03
0.5913744568824768,1982-05-04
0.5913744568824768,1982-05-05
0.6028203368186951,1982-05-06
0.5990050435066223,1982-05-07
0.5990050435066223,1982-05-10
0.6104510426521301,1982-05-11
0.6142661571502686,1982-05-12
0.6028203368186951,1982-05-13
0.6066358685493469,1982-05-14
0.5990050435066223,1982-05-17
0.6028203368186951,1982-05-18
0.6028203368186951,1982-05-19
0.6028203368186951,1982-05-20
0.6028203368186951,1982-05-21
0.6028203368186951,1982-05-24
0.6028203368186951,1982-05-25
0.5990050435066223,1982-05-26
0.6028203368186951,1982-05-27
0.6028203368186951,1982-05-28
0.5990050435066223,1982-06-01
0.6066358685493469,1982-06-02
0.6028203368186951,1982-06-03
0.5684826970100403,1982-06-04
0.5684826970100403,1982-06-07
0.5761132836341858,1982-06-08
0.579928457736969,1982-06-09
0.5684826970100403,1982-06-10
0.5761132836341858,1982-06-11
0.564667284488678,1982-06-14
0.564667284488678,1982-06-15
0.5608518719673157,1982-06-16
0.5494059920310974,1982-06-17
0.5417755842208862,1982-06-18
0.5570366382598877,1982-06-21
0.5570366382598877,1982-06-22
0.5494059920310974,1982-06-23
0.5455904603004456,1982-06-24
0.5455904603004456,1982-06-25
0.5417755842208862,1982-06-28
0.5417755842208862,1982-06-29
0.5379599928855896,1982-06-30
0.5265139937400818,1982-07-01
0.5341448187828064,1982-07-02
0.5417755842208862,1982-07-06
0.5379599928855896,1982-07-07
0.5379599928855896,1982-07-08
0.5417755842208862,1982-07-09
0.5455904603004456,1982-07-12
0.5494059920310974,1982-07-13
0.5570366382598877,1982-07-14
0.553220808506012,1982-07-15
0.553220808506012,1982-07-16
0.5608518719673157,1982-07-19
0.5608518719673157,1982-07-20
0.564667284488678,1982-07-21
0.5761132836341858,1982-07-22
0.5761132836341858,1982-07-23
0.5684826970100403,1982-07-26
0.5494059920310974,1982-07-27
0.5455904603004456,1982-07-28
0.5455904603004456,1982-07-29
0.5494059920310974,1982-07-30
0.5570366382598877,1982-08-02
0.564667284488678,1982-08-03
0.5684826970100403,1982-08-04
0.5684826970100403,1982-08-05
0.564667284488678,1982-08-06
0.5684826970100403,1982-08-09
0.564667284488678,1982-08-10
0.5570366382598877,1982-08-11
0.564667284488678,1982-08-12
0.5684826970100403,1982-08-13
0.5913744568824768,1982-08-16
0.6028203368186951,1982-08-17
0.6104510426521301,1982-08-18
0.6066358685493469,1982-08-19
0.6142661571502686,1982-08-20
0.6218969225883484,1982-08-23
0.6180819272994995,1982-08-24
0.6257123351097107,1982-08-25
0.6218969225883484,1982-08-26
0.6142661571502686,1982-08-27
0.6142661571502686,1982-08-30
0.6257123351097107,1982-08-31
0.6218969225883484,1982-09-01
0.6257123351097107,1982-09-02
0.5990050435066223,1982-09-03
0.6066358685493469,1982-09-07
0.6028203368186951,1982-09-08
0.5990050435066223,1982-09-09
0.5951898097991943,1982-09-10
0.5951898097991943,1982-09-13
0.5990050435066223,1982-09-14
0.5990050435066223,1982-09-15
0.6028203368186951,1982-09-16
0.6066358685493469,1982-09-17
0.6028203368186951,1982-09-20
0.6066358685493469,1982-09-21
0.6180819272994995,1982-09-22
0.6257123351097107,1982-09-23
0.6180819272994995,1982-09-24
0.6180819272994995,1982-09-27
0.6180819272994995,1982-09-28
0.6104510426521301,1982-09-29
0.6066358685493469,1982-09-30
0.5990050435066223,1982-10-01
0.6028203368186951,1982-10-04
0.6028203368186951,1982-10-05
0.6180819272994995,1982-10-06
0.6257123351097107,1982-10-07
0.6257123351097107,1982-10-08
0.6371583342552185,1982-10-11
0.6371583342552185,1982-10-12
0.6409738659858704,1982-10-13
0.6524195671081543,1982-10-14
0.6486043334007263,1982-10-15
0.6486043334007263,1982-10-18
0.6524195671081543,1982-10-19
0.6524195671081543,1982-10-20
0.6371583342552185,1982-10-21
0.6447892785072327,1982-10-22
0.6295278668403625,1982-10-25
0.6218969225883484,1982-10-26
0.6371583342552185,1982-10-27
0.6295278668403625,1982-10-28
0.6371583342552185,1982-10-29
0.6371583342552185,1982-11-01
0.6371583342552185,1982-11-02
0.6295278668403625,1982-11-03
0.6447892785072327,1982-11-04
0.6486043334007263,1982-11-05
0.6371583342552185,1982-11-08
0.6447892785072327,1982-11-09
0.6524195671081543,1982-11-10
0.6447892785072327,1982-11-11
0.6447892785072327,1982-11-12
0.6409738659858704,1982-11-15
0.6371583342552185,1982-11-16
0.6409738659858704,1982-11-17
0.6447892785072327,1982-11-18
0.6447892785072327,1982-11-19
0.6447892785072327,1982-11-22
0.6409738659858704,1982-11-23
0.6447892785072327,1982-11-24
0.6447892785072327,1982-11-26
0.6447892785072327,1982-11-29
0.6524195671081543,1982-11-30
0.6486043334007263,1982-12-01
0.6562350988388062,1982-12-02
0.6600498557090759,1982-12-03
0.6371583342552185,1982-12-06
0.6333431005477905,1982-12-07
0.6333431005477905,1982-12-08
0.6371583342552185,1982-12-09
0.6333431005477905,1982-12-10
0.6295278668403625,1982-12-13
0.6371583342552185,1982-12-14
0.6371583342552185,1982-12-15
0.6409738659858704,1982-12-16
0.6371583342552185,1982-12-17
0.6333431005477905,1982-12-20
0.6295278668403625,1982-12-21
0.6295278668403625,1982-12-22
0.6333431005477905,1982-12-23
0.6333431005477905,1982-12-27
0.6409738659858704,1982-12-28
0.6409738659858704,1982-12-29
0.6333431005477905,1982-12-30
0.6409738659858704,1982-12-31
0.6371583342552185,1983-01-03
0.6371583342552185,1983-01-04
0.6447892785072327,1983-01-05
0.6486043334007263,1983-01-06
0.6600498557090759,1983-01-07
0.6676810383796692,1983-01-10
0.6753116846084595,1983-01-11
0.6867578029632568,1983-01-12
0.6829424500465393,1983-01-13
0.6829424500465393,1983-01-14
0.6867578029632568,1983-01-17
0.6829424500465393,1983-01-18
0.679126501083374,1983-01-19
0.6829424500465393,1983-01-20
0.6905728578567505,1983-01-21
0.6638655662536621,1983-01-24
0.6638655662536621,1983-01-25
0.6600498557090759,1983-01-26
0.679126501083374,1983-01-27
0.6829424500465393,1983-01-28
0.6867578029632568,1983-01-31
0.6905728578567505,1983-02-01
0.6867578029632568,1983-02-02
0.6943877935409546,1983-02-03
0.7020183801651001,1983-02-04
0.7020183801651001,1983-02-07
0.6982033848762512,1983-02-08
0.7020183801651001,1983-02-09
0.7020183801651001,1983-02-10
0.6982033848762512,1983-02-11
0.7020183801651001,1983-02-14
0.7020183801651001,1983-02-15
0.6943877935409546,1983-02-16
0.6982033848762512,1983-02-17
0.6982033848762512,1983-02-18
0.7134647369384766,1983-02-22
0.7172802090644836,1983-02-23
0.7134647369384766,1983-02-24
0.7172802090644836,1983-02-25
0.7210950255393982,1983-02-28
0.7401720881462097,1983-03-01
0.7325414419174194,1983-03-02
0.7478023767471313,1983-03-03
0.7210950255393982,1983-03-04
0.7210950255393982,1983-03-07
0.7210950255393982,1983-03-08
0.7249103784561157,1983-03-09
0.7249103784561157,1983-03-10
0.7210950255393982,1983-03-11
0.7134647369384766,1983-03-14
0.7172802090644836,1983-03-15
0.7172802090644836,1983-03-16
0.7134647369384766,1983-03-17
0.7134647369384766,1983-03-18
0.7096492648124695,1983-03-21
0.7134647369384766,1983-03-22
0.7172802090644836,1983-03-23
0.7210950255393982,1983-03-24
0.7210950255393982,1983-03-25
0.7134647369384766,1983-03-28
0.705833375453949,1983-03-29
0.7020183801651001,1983-03-30
0.6943877935409546,1983-03-31
0.679126501083374,1983-04-04
0.6753116846084595,1983-04-05
0.6829424500465393,1983-04-06
0.6829424500465393,1983-04-07
0.6829424500465393,1983-04-08
0.6943877935409546,1983-04-11
0.6867578029632568,1983-04-12
0.6905728578567505,1983-04-13
0.6905728578567505,1983-04-14
0.6943877935409546,1983-04-15
0.6982033848762512,1983-04-18
0.7020183801651001,1983-04-19
0.7134647369384766,1983-04-20
0.7096492648124695,1983-04-21
0.7172802090644836,1983-04-22
0.7210950255393982,1983-04-25
0.7210950255393982,1983-04-26
0.7172802090644836,1983-04-27
0.7172802090644836,1983-04-28
0.7210950255393982,1983-04-29
0.7210950255393982,1983-05-02
0.7249103784561157,1983-05-03
0.7249103784561157,1983-05-04
0.7287258505821228,1983-05-05
0.7401720881462097,1983-05-06
0.7439872622489929,1983-05-09
0.7439872622489929,1983-05-10
0.7439872622489929,1983-05-11
0.7439872622489929,1983-05-12
0.7439872622489929,1983-05-13
0.7439872622489929,1983-05-16
0.7401720881462097,1983-05-17
0.7401720881462097,1983-05-18
0.7439872622489929,1983-05-19
0.7363563179969788,1983-05-20
0.7325414419174194,1983-05-23
0.7363563179969788,1983-05-24
0.7325414419174194,1983-05-25
0.7363563179969788,1983-05-26
0.7363563179969788,1983-05-27
0.7325414419174194,1983-05-31
0.7249103784561157,1983-06-01
0.7287258505821228,1983-06-02
0.7249103784561157,1983-06-03
0.7020183801651001,1983-06-06
0.6943877935409546,1983-06-07
0.6867578029632568,1983-06-08
0.679126501083374,1983-06-09
0.679126501083374,1983-06-10
0.6753116846084595,1983-06-13
0.6753116846084595,1983-06-14
0.679126501083374,1983-06-15
0.6753116846084595,1983-06-16
0.6753116846084595,1983-06-17
0.6714965105056763,1983-06-20
0.6676810383796692,1983-06-21
0.6714965105056763,1983-06-22
0.6676810383796692,1983-06-23
0.6676810383796692,1983-06-24
0.6447892785072327,1983-06-27
0.6371583342552185,1983-06-28
0.6447892785072327,1983-06-29
0.6486043334007263,1983-06-30
0.6409738659858704,1983-07-01
0.6333431005477905,1983-07-05
0.6447892785072327,1983-07-06
0.6447892785072327,1983-07-07
0.6447892785072327,1983-07-08
0.6486043334007263,1983-07-11
0.6600498557090759,1983-07-12
0.6562350988388062,1983-07-13
0.6600498557090759,1983-07-14
0.6562350988388062,1983-07-15
0.6676810383796692,1983-07-18
0.6600498557090759,1983-07-19
0.6638655662536621,1983-07-20
0.6753116846084595,1983-07-21
0.6867578029632568,1983-07-22
0.6943877935409546,1983-07-25
0.7096492648124695,1983-07-26
0.6905728578567505,1983-07-27
0.6905728578567505,1983-07-28
0.6943877935409546,1983-07-29
0.6905728578567505,1983-08-01
0.679126501083374,1983-08-02
0.6867578029632568,1983-08-03
0.6829424500465393,1983-08-04
0.6867578029632568,1983-08-05
0.6714965105056763,1983-08-08
0.679126501083374,1983-08-09
0.6714965105056763,1983-08-10
0.6753116846084595,1983-08-11
0.679126501083374,1983-08-12
0.6867578029632568,1983-08-15
0.6829424500465393,1983-08-16
0.7020183801651001,1983-08-17
0.6943877935409546,1983-08-18
0.7020183801651001,1983-08-19
0.6982033848762512,1983-08-22
0.6943877935409546,1983-08-23
0.6982033848762512,1983-08-24
0.6943877935409546,1983-08-25
0.6943877935409546,1983-08-26
0.6943877935409546,1983-08-29
0.6905728578567505,1983-08-30
0.6905728578567505,1983-08-31
0.6867578029632568,1983-09-01
0.6676810383796692,1983-09-02
0.6676810383796692,1983-09-06
