FITB,Date
0.2016354650259018,1980-12-18
0.2041405886411667,1980-12-19
0.20539282262325287,1980-12-22
0.21040228009223938,1980-12-23
0.21165485680103302,1980-12-24
0.21165485680103302,1980-12-26
0.21165485680103302,1980-12-29
0.21165485680103302,1980-12-30
0.21290713548660278,1980-12-31
0.21415957808494568,1981-01-02
0.21415957808494568,1981-01-05
0.2216738611459732,1981-01-06
0.2216738611459732,1981-01-07
0.2216738611459732,1981-01-08
0.2216738611459732,1981-01-09
0.2216738611459732,1981-01-12
0.22292658686637878,1981-01-13
0.224178746342659,1981-01-14
0.224178746342659,1981-01-15
0.224178746342659,1981-01-16
0.224178746342659,1981-01-19
0.22292658686637878,1981-01-20
0.2216738611459732,1981-01-21
0.2216738611459732,1981-01-22
0.2216738611459732,1981-01-23
0.2216738611459732,1981-01-26
0.2216738611459732,1981-01-27
0.22042131423950195,1981-01-28
0.22042131423950195,1981-01-29
0.22042131423950195,1981-01-30
0.21791648864746094,1981-02-02
0.21791648864746094,1981-02-03
0.21791648864746094,1981-02-04
0.21791648864746094,1981-02-05
0.21791648864746094,1981-02-06
0.21791648864746094,1981-02-09
0.21791648864746094,1981-02-10
0.21791648864746094,1981-02-11
0.21791648864746094,1981-02-12
0.21791648864746094,1981-02-13
0.21791648864746094,1981-02-17
0.21791648864746094,1981-02-18
0.21541176736354828,1981-02-19
0.21666432917118073,1981-02-20
0.21666432917118073,1981-02-23
0.21666432917118073,1981-02-24
0.21666432917118073,1981-02-25
0.21916919946670532,1981-02-26
0.21916919946670532,1981-02-27
0.21916919946670532,1981-03-02
0.21916919946670532,1981-03-03
0.22042131423950195,1981-03-04
0.22042131423950195,1981-03-05
0.22042131423950195,1981-03-06
0.2216738611459732,1981-03-09
0.22292658686637878,1981-03-10
0.224178746342659,1981-03-11
0.224178746342659,1981-03-12
0.224178746342659,1981-03-13
0.224178746342659,1981-03-16
0.2254311740398407,1981-03-17
0.2254311740398407,1981-03-18
0.22668330371379852,1981-03-19
0.22793589532375336,1981-03-20
0.22793589532375336,1981-03-23
0.22793589532375336,1981-03-24
0.22668330371379852,1981-03-25
0.2254311740398407,1981-03-26
0.2254311740398407,1981-03-27
0.2254311740398407,1981-03-30
0.22668330371379852,1981-03-31
0.22668330371379852,1981-04-01
0.22793589532375336,1981-04-02
0.22793589532375336,1981-04-03
0.22793589532375336,1981-04-06
0.22793589532375336,1981-04-07
0.22793589532375336,1981-04-08
0.22793589532375336,1981-04-09
0.22793589532375336,1981-04-10
0.22793589532375336,1981-04-13
0.22793589532375336,1981-04-14
0.22918830811977386,1981-04-15
0.23169288039207458,1981-04-16
0.2329455465078354,1981-04-20
0.2329455465078354,1981-04-21
0.2329455465078354,1981-04-22
0.23169288039207458,1981-04-23
0.23169288039207458,1981-04-24
0.23169288039207458,1981-04-27
0.2329455465078354,1981-04-28
0.2329455465078354,1981-04-29
0.2329455465078354,1981-04-30
0.2329455465078354,1981-05-01
0.2329455465078354,1981-05-04
0.2329455465078354,1981-05-05
0.2329455465078354,1981-05-06
0.2329455465078354,1981-05-07
0.2329455465078354,1981-05-08
0.2329455465078354,1981-05-11
0.2329455465078354,1981-05-12
0.23419788479804993,1981-05-13
0.23419788479804993,1981-05-14
0.23670236766338348,1981-05-15
0.23795513808727264,1981-05-18
0.23670236766338348,1981-05-19
0.23670236766338348,1981-05-20
0.23670236766338348,1981-05-21
0.23670236766338348,1981-05-22
0.23670236766338348,1981-05-26
0.23795513808727264,1981-05-27
0.23795513808727264,1981-05-28
0.23795513808727264,1981-05-29
0.23795513808727264,1981-06-01
0.23795513808727264,1981-06-02
0.23795513808727264,1981-06-03
0.23795513808727264,1981-06-04
0.23795513808727264,1981-06-05
0.23795513808727264,1981-06-08
0.23795513808727264,1981-06-09
0.23795513808727264,1981-06-10
0.23795513808727264,1981-06-11
0.23795513808727264,1981-06-12
0.23795513808727264,1981-06-15
0.23920759558677673,1981-06-16
0.23920759558677673,1981-06-17
0.23920759558677673,1981-06-18
0.23920759558677673,1981-06-19
0.23920759558677673,1981-06-22
0.23920759558677673,1981-06-23
0.23795513808727264,1981-06-24
0.23920759558677673,1981-06-25
0.23795513808727264,1981-06-26
0.23670236766338348,1981-06-29
0.23670236766338348,1981-06-30
0.23670236766338348,1981-07-01
0.23545031249523163,1981-07-02
0.23545031249523163,1981-07-06
0.23545031249523163,1981-07-07
0.23545031249523163,1981-07-08
0.23545031249523163,1981-07-09
0.23419788479804993,1981-07-10
0.2329455465078354,1981-07-13
0.2329455465078354,1981-07-14
0.2329455465078354,1981-07-15
0.23545031249523163,1981-07-16
0.23545031249523163,1981-07-17
0.23419788479804993,1981-07-20
0.2329455465078354,1981-07-21
0.23419788479804993,1981-07-22
0.23419788479804993,1981-07-23
0.23419788479804993,1981-07-24
0.23419788479804993,1981-07-27
0.23419788479804993,1981-07-28
0.23419788479804993,1981-07-29
0.23545031249523163,1981-07-30
0.23545031249523163,1981-07-31
0.23795513808727264,1981-08-03
0.23920759558677673,1981-08-04
0.23920759558677673,1981-08-05
0.23920759558677673,1981-08-06
0.23920759558677673,1981-08-07
0.23920759558677673,1981-08-10
0.2442171722650528,1981-08-11
0.2442171722650528,1981-08-12
0.2442171722650528,1981-08-13
0.2454693615436554,1981-08-14
0.2454693615436554,1981-08-17
0.2454693615436554,1981-08-18
0.2454693615436554,1981-08-19
0.2467217594385147,1981-08-20
0.2467217594385147,1981-08-21
0.2467217594385147,1981-08-24
0.24922673404216766,1981-08-25
0.24922673404216766,1981-08-26
0.24922673404216766,1981-08-27
0.2504788637161255,1981-08-28
0.25298359990119934,1981-08-31
0.2542364001274109,1981-09-01
0.2542364001274109,1981-09-02
0.2542364001274109,1981-09-03
0.2542364001274109,1981-09-04
0.2542364001274109,1981-09-08
0.2542364001274109,1981-09-09
0.2542364001274109,1981-09-10
0.2542364001274109,1981-09-11
0.2542364001274109,1981-09-14
0.2542364001274109,1981-09-15
0.2542364001274109,1981-09-16
0.2542364001274109,1981-09-17
0.25298359990119934,1981-09-18
0.25298359990119934,1981-09-21
0.25298359990119934,1981-09-22
0.2504788637161255,1981-09-23
0.2454693615436554,1981-09-24
0.24296465516090393,1981-09-25
0.24045993387699127,1981-09-28
0.24045993387699127,1981-09-29
0.23920759558677673,1981-09-30
0.23920759558677673,1981-10-01
0.23920759558677673,1981-10-02
0.24045993387699127,1981-10-05
0.24045993387699127,1981-10-06
0.2417125105857849,1981-10-07
0.2417125105857849,1981-10-08
0.2417125105857849,1981-10-09
0.2417125105857849,1981-10-12
0.2417125105857849,1981-10-13
0.2417125105857849,1981-10-14
0.2442171722650528,1981-10-15
0.2467217594385147,1981-10-16
0.2467217594385147,1981-10-19
0.2467217594385147,1981-10-20
0.2467217594385147,1981-10-21
0.2442171722650528,1981-10-22
0.2442171722650528,1981-10-23
0.2442171722650528,1981-10-26
0.2442171722650528,1981-10-27
0.2442171722650528,1981-10-28
0.24296465516090393,1981-10-29
0.24296465516090393,1981-10-30
0.24296465516090393,1981-11-02
0.24296465516090393,1981-11-03
0.24296465516090393,1981-11-04
0.24296465516090393,1981-11-05
0.24296465516090393,1981-11-06
0.24296465516090393,1981-11-09
0.2442171722650528,1981-11-10
0.2442171722650528,1981-11-11
0.2442171722650528,1981-11-12
0.2442171722650528,1981-11-13
0.2442171722650528,1981-11-16
0.2442171722650528,1981-11-17
0.2442171722650528,1981-11-18
0.2454693615436554,1981-11-19
0.2454693615436554,1981-11-20
0.2467217594385147,1981-11-23
0.2467217594385147,1981-11-24
0.2467217594385147,1981-11-25
0.2479742169380188,1981-11-27
0.2479742169380188,1981-11-30
0.2479742169380188,1981-12-01
0.2479742169380188,1981-12-02
0.2479742169380188,1981-12-03
0.2479742169380188,1981-12-04
0.2479742169380188,1981-12-07
0.24922673404216766,1981-12-08
0.24922673404216766,1981-12-09
0.24922673404216766,1981-12-10
0.24922673404216766,1981-12-11
0.24922673404216766,1981-12-14
0.2504788637161255,1981-12-15
0.2504788637161255,1981-12-16
0.2517315149307251,1981-12-17
0.2517315149307251,1981-12-18
0.2517315149307251,1981-12-21
0.2517315149307251,1981-12-22
0.2517315149307251,1981-12-23
0.2504788637161255,1981-12-24
0.2504788637161255,1981-12-28
0.2504788637161255,1981-12-29
0.2504788637161255,1981-12-30
0.2517315149307251,1981-12-31
0.2517315149307251,1982-01-04
0.2517315149307251,1982-01-05
0.2517315149307251,1982-01-06
0.2517315149307251,1982-01-07
0.2517315149307251,1982-01-08
0.2517315149307251,1982-01-11
0.2504788637161255,1982-01-12
0.2504788637161255,1982-01-13
0.24922673404216766,1982-01-14
0.2517315149307251,1982-01-15
0.25298359990119934,1982-01-18
0.25298359990119934,1982-01-19
0.25298359990119934,1982-01-20
0.2554887533187866,1982-01-21
0.2567409873008728,1982-01-22
0.2567409873008728,1982-01-25
0.2567409873008728,1982-01-26
0.2567409873008728,1982-01-27
0.2567409873008728,1982-01-28
0.2567409873008728,1982-01-29
0.2579936385154724,1982-02-01
0.2579936385154724,1982-02-02
0.26801255345344543,1982-02-03
0.26926466822624207,1982-02-04
0.27803176641464233,1982-02-05
0.27803176641464233,1982-02-08
0.27803176641464233,1982-02-09
0.2817889153957367,1982-02-10
0.2930607795715332,1982-02-11
0.2867984473705292,1982-02-12
0.28554603457450867,1982-02-16
0.28429368138313293,1982-02-17
0.28053656220436096,1982-02-18
0.2742747664451599,1982-02-19
0.2742747664451599,1982-02-22
0.2742747664451599,1982-02-23
0.2742747664451599,1982-02-24
0.28053656220436096,1982-02-25
0.27803176641464233,1982-02-26
0.27928411960601807,1982-03-01
0.27928411960601807,1982-03-02
0.27928411960601807,1982-03-03
0.27928411960601807,1982-03-04
0.2767794728279114,1982-03-05
0.2767794728279114,1982-03-08
0.2742747664451599,1982-03-09
0.2742747664451599,1982-03-10
0.2742747664451599,1982-03-11
0.2730223834514618,1982-03-12
0.2730223834514618,1982-03-15
0.2742747664451599,1982-03-16
0.2742747664451599,1982-03-17
0.2742747664451599,1982-03-18
0.2742747664451599,1982-03-19
0.2742747664451599,1982-03-22
0.2742747664451599,1982-03-23
0.2742747664451599,1982-03-24
0.2742747664451599,1982-03-25
0.2742747664451599,1982-03-26
0.27552685141563416,1982-03-29
0.27552685141563416,1982-03-30
0.2767794728279114,1982-03-31
0.27928411960601807,1982-04-01
0.27803176641464233,1982-04-02
0.27803176641464233,1982-04-05
0.27803176641464233,1982-04-06
0.27803176641464233,1982-04-07
0.27803176641464233,1982-04-08
0.27803176641464233,1982-04-12
0.27803176641464233,1982-04-13
0.27803176641464233,1982-04-14
0.27803176641464233,1982-04-15
0.27803176641464233,1982-04-16
0.27803176641464233,1982-04-19
0.2767794728279114,1982-04-20
0.2767794728279114,1982-04-21
0.2767794728279114,1982-04-22
0.2767794728279114,1982-04-23
0.27803176641464233,1982-04-26
0.2767794728279114,1982-04-27
0.2767794728279114,1982-04-28
0.27552685141563416,1982-04-29
0.2742747664451599,1982-04-30
0.2742747664451599,1982-05-03
0.27552685141563416,1982-05-04
0.27552685141563416,1982-05-05
0.27552685141563416,1982-05-06
0.27552685141563416,1982-05-07
0.27552685141563416,1982-05-10
0.27552685141563416,1982-05-11
0.27552685141563416,1982-05-12
0.27552685141563416,1982-05-13
0.27552685141563416,1982-05-14
0.27552685141563416,1982-05-17
0.2730223834514618,1982-05-18
0.2730223834514618,1982-05-19
0.2730223834514618,1982-05-20
0.27051740884780884,1982-05-21
0.27051740884780884,1982-05-24
0.27051740884780884,1982-05-25
0.27051740884780884,1982-05-26
0.27051740884780884,1982-05-27
0.27051740884780884,1982-05-28
0.26926466822624207,1982-06-01
0.26801255345344543,1982-06-02
0.26801255345344543,1982-06-03
0.26801255345344543,1982-06-04
0.2667599618434906,1982-06-07
0.26550808548927307,1982-06-08
0.26550808548927307,1982-06-09
0.26550808548927307,1982-06-10
0.26550808548927307,1982-06-11
0.26550808548927307,1982-06-14
0.26550808548927307,1982-06-15
0.26550808548927307,1982-06-16
0.26550808548927307,1982-06-17
0.26550808548927307,1982-06-18
0.26550808548927307,1982-06-21
0.26550808548927307,1982-06-22
0.26550808548927307,1982-06-23
0.26425522565841675,1982-06-24
0.2630031108856201,1982-06-25
0.2630031108856201,1982-06-28
0.2630031108856201,1982-06-29
0.26425522565841675,1982-06-30
0.26425522565841675,1982-07-01
0.26425522565841675,1982-07-02
0.26425522565841675,1982-07-06
0.26425522565841675,1982-07-07
0.26425522565841675,1982-07-08
0.26425522565841675,1982-07-09
0.26425522565841675,1982-07-12
0.2630031108856201,1982-07-13
0.2630031108856201,1982-07-14
0.26425522565841675,1982-07-15
0.2630031108856201,1982-07-16
0.26425522565841675,1982-07-19
0.26425522565841675,1982-07-20
0.26425522565841675,1982-07-21
0.26425522565841675,1982-07-22
0.26425522565841675,1982-07-23
0.26425522565841675,1982-07-26
0.26425522565841675,1982-07-27
0.26425522565841675,1982-07-28
0.26425522565841675,1982-07-29
0.26425522565841675,1982-07-30
0.26425522565841675,1982-08-02
0.26425522565841675,1982-08-03
0.26425522565841675,1982-08-04
0.26425522565841675,1982-08-05
0.26425522565841675,1982-08-06
0.26425522565841675,1982-08-09
0.26425522565841675,1982-08-10
0.26425522565841675,1982-08-11
0.26425522565841675,1982-08-12
0.26425522565841675,1982-08-13
0.26425522565841675,1982-08-16
0.26425522565841675,1982-08-17
0.26550808548927307,1982-08-18
0.26550808548927307,1982-08-19
0.26550808548927307,1982-08-20
0.2667599618434906,1982-08-23
0.2667599618434906,1982-08-24
0.2667599618434906,1982-08-25
0.2667599618434906,1982-08-26
0.2667599618434906,1982-08-27
0.26801255345344543,1982-08-30
0.26801255345344543,1982-08-31
0.26801255345344543,1982-09-01
0.27176952362060547,1982-09-02
0.2730223834514618,1982-09-03
0.2730223834514618,1982-09-07
0.2730223834514618,1982-09-08
0.2730223834514618,1982-09-09
0.2730223834514618,1982-09-10
0.2730223834514618,1982-09-13
0.2730223834514618,1982-09-14
0.27552685141563416,1982-09-15
0.27552685141563416,1982-09-16
0.27552685141563416,1982-09-17
0.27552685141563416,1982-09-20
0.27552685141563416,1982-09-21
0.27552685141563416,1982-09-22
0.2767794728279114,1982-09-23
0.27552685141563416,1982-09-24
0.27552685141563416,1982-09-27
0.27552685141563416,1982-09-28
0.27552685141563416,1982-09-29
0.27552685141563416,1982-09-30
0.2767794728279114,1982-10-01
0.2767794728279114,1982-10-04
0.27803176641464233,1982-10-05
0.28053656220436096,1982-10-06
0.28429368138313293,1982-10-07
0.2905559539794922,1982-10-08
0.29556533694267273,1982-10-11
0.29807016253471375,1982-10-12
0.29807016253471375,1982-10-13
0.30433189868927,1982-10-14
0.3068369925022125,1982-10-15
0.3105940520763397,1982-10-18
0.3130987584590912,1982-10-19
0.3181082606315613,1982-10-20
0.32186558842658997,1982-10-21
0.3256230354309082,1982-10-22
0.3243701457977295,1982-10-25
0.3231181502342224,1982-10-26
0.3256230354309082,1982-10-27
0.3256230354309082,1982-10-28
0.3256230354309082,1982-10-29
0.32687512040138245,1982-11-01
0.32687512040138245,1982-11-02
0.3281276822090149,1982-11-03
0.3281276822090149,1982-11-04
0.3281276822090149,1982-11-05
0.3281276822090149,1982-11-08
0.3281276822090149,1982-11-09
0.33063238859176636,1982-11-10
0.33063238859176636,1982-11-11
0.33063238859176636,1982-11-12
0.33063238859176636,1982-11-15
0.33063238859176636,1982-11-16
0.33063238859176636,1982-11-17
0.33063238859176636,1982-11-18
0.3293798863887787,1982-11-19
0.3293798863887787,1982-11-22
0.3281276822090149,1982-11-23
0.3281276822090149,1982-11-24
0.3281276822090149,1982-11-26
0.3193608522415161,1982-11-29
0.31435132026672363,1982-11-30
0.3206128776073456,1982-12-01
0.3193608522415161,1982-12-02
0.3193608522415161,1982-12-03
0.3193608522415161,1982-12-06
0.3193608522415161,1982-12-07
0.31685617566108704,1982-12-08
0.3130987584590912,1982-12-09
0.3093416392803192,1982-12-10
0.3093416392803192,1982-12-13
0.3093416392803192,1982-12-14
0.3093416392803192,1982-12-15
0.3093416392803192,1982-12-16
0.3093416392803192,1982-12-17
0.3093416392803192,1982-12-20
0.3105940520763397,1982-12-21
0.31184637546539307,1982-12-22
0.3105940520763397,1982-12-23
0.3105940520763397,1982-12-27
0.3105940520763397,1982-12-28
0.3105940520763397,1982-12-29
0.3093416392803192,1982-12-30
0.3093416392803192,1982-12-31
0.3093416392803192,1983-01-03
0.3093416392803192,1983-01-04
0.3093416392803192,1983-01-05
0.3093416392803192,1983-01-06
0.3093416392803192,1983-01-07
0.3105940520763397,1983-01-10
0.3093416392803192,1983-01-11
0.3105940520763397,1983-01-12
0.31184637546539307,1983-01-13
0.31435132026672363,1983-01-14
0.3181082606315613,1983-01-17
0.3243701457977295,1983-01-18
0.3243701457977295,1983-01-19
0.3256230354309082,1983-01-20
0.32687512040138245,1983-01-21
0.3256230354309082,1983-01-24
0.3256230354309082,1983-01-25
0.3256230354309082,1983-01-26
0.32687512040138245,1983-01-27
0.32687512040138245,1983-01-28
0.3293798863887787,1983-01-31
0.3343893885612488,1983-02-01
0.3343893885612488,1983-02-02
0.33689406514167786,1983-02-03
0.338146835565567,1983-02-04
0.3406515121459961,1983-02-07
0.34315618872642517,1983-02-08
0.3456609845161438,1983-02-09
0.34315618872642517,1983-02-10
0.34315618872642517,1983-02-11
0.34440889954566956,1983-02-14
0.34440889954566956,1983-02-15
0.3494184613227844,1983-02-16
0.35693278908729553,1983-02-17
0.36945632100105286,1983-02-18
0.36695173382759094,1983-02-22
0.36569955945014954,1983-02-23
0.36569955945014954,1983-02-24
0.36695173382759094,1983-02-25
0.36695173382759094,1983-02-28
0.36695173382759094,1983-03-01
0.36695173382759094,1983-03-02
0.36695173382759094,1983-03-03
0.36695173382759094,1983-03-04
0.36820411682128906,1983-03-07
0.36820411682128906,1983-03-08
0.36945632100105286,1983-03-09
0.37196114659309387,1983-03-10
0.37196114659309387,1983-03-11
0.37196114659309387,1983-03-14
0.3732139468193054,1983-03-15
0.3794759511947632,1983-03-16
0.3844853341579437,1983-03-17
0.4045236110687256,1983-03-18
0.4007664918899536,1983-03-21
0.4007664918899536,1983-03-22
0.4007664918899536,1983-03-23
0.4007664918899536,1983-03-24
0.39700931310653687,1983-03-25
0.3907474875450134,1983-03-28
0.38072821497917175,1983-03-29
0.38072821497917175,1983-03-30
0.38072821497917175,1983-03-31
0.38072821497917175,1983-04-04
0.38072821497917175,1983-04-05
0.38072821497917175,1983-04-06
0.38072821497917175,1983-04-07
0.38072821497917175,1983-04-08
0.38072821497917175,1983-04-11
0.38072821497917175,1983-04-12
0.3857377767562866,1983-04-13
0.3857377767562866,1983-04-14
0.38824227452278137,1983-04-15
0.3907474875450134,1983-04-18
0.39325225353240967,1983-04-19
0.4007664918899536,1983-04-20
0.4157952070236206,1983-04-21
0.44084295630455017,1983-04-22
0.44585275650024414,1983-04-25
0.448357492685318,1983-04-26
0.4558715224266052,1983-04-27
0.4658910930156708,1983-04-28
0.4658910930156708,1983-04-29
0.4658910930156708,1983-05-02
0.4658910930156708,1983-05-03
0.47090062499046326,1983-05-04
0.48091986775398254,1983-05-05
0.48592931032180786,1983-05-06
0.5009582042694092,1983-05-09
0.4959487318992615,1983-05-10
0.4959487318992615,1983-05-11
0.4959487318992615,1983-05-12
0.4984534680843353,1983-05-13
0.4959487318992615,1983-05-16
0.4909387230873108,1983-05-17
0.4909387230873108,1983-05-18
0.4909387230873108,1983-05-19
0.4909387230873108,1983-05-20
0.4909387230873108,1983-05-23
0.4934435188770294,1983-05-24
0.4934435188770294,1983-05-25
0.4909387230873108,1983-05-26
0.48843398690223694,1983-05-27
0.48592931032180786,1983-05-31
0.4759102761745453,1983-06-01
0.4734053909778595,1983-06-02
0.47841477394104004,1983-06-03
0.4759102761745453,1983-06-06
0.4734053909778595,1983-06-07
0.4734053909778595,1983-06-08
0.4734053909778595,1983-06-09
0.4734053909778595,1983-06-10
0.4734053909778595,1983-06-13
0.47090062499046326,1983-06-14
0.4683960974216461,1983-06-15
0.4658910930156708,1983-06-16
0.46088165044784546,1983-06-17
0.4633861780166626,1983-06-20
0.4633861780166626,1983-06-21
0.4633861780166626,1983-06-22
0.4633861780166626,1983-06-23
0.45086196064949036,1983-06-24
0.4433477222919464,1983-06-27
0.4358333647251129,1983-06-28
0.4258146584033966,1983-06-29
0.40577584505081177,1983-06-30
0.40577584505081177,1983-07-01
0.39575693011283875,1983-07-05
0.3982618749141693,1983-07-06
0.4132902920246124,1983-07-07
0.41078564524650574,1983-07-08
0.4132902920246124,1983-07-11
0.4132902920246124,1983-07-12
0.4157952070236206,1983-07-13
0.4157952070236206,1983-07-14
0.4157952070236206,1983-07-15
0.41078564524650574,1983-07-18
0.4007664918899536,1983-07-19
0.41078564524650574,1983-07-20
0.41078564524650574,1983-07-21
0.41078564524650574,1983-07-22
0.41078564524650574,1983-07-25
0.42080456018447876,1983-07-26
0.42080456018447876,1983-07-27
0.42080456018447876,1983-07-28
0.4258146584033966,1983-07-29
0.4258146584033966,1983-08-01
0.4358333647251129,1983-08-02
0.44084295630455017,1983-08-03
0.4358333647251129,1983-08-04
0.43833839893341064,1983-08-05
0.43833839893341064,1983-08-08
0.43833839893341064,1983-08-09
0.43833839893341064,1983-08-10
0.44084295630455017,1983-08-11
0.45336660742759705,1983-08-12
0.4834245443344116,1983-08-15
0.4834245443344116,1983-08-16
0.4834245443344116,1983-08-17
0.4834245443344116,1983-08-18
0.48592931032180786,1983-08-19
0.48843398690223694,1983-08-22
0.48843398690223694,1983-08-23
0.48843398690223694,1983-08-24
0.4909387230873108,1983-08-25
0.4909387230873108,1983-08-26
0.48843398690223694,1983-08-29
