UDR,Date
0.3418833911418915,1981-04-02
0.33636903762817383,1981-04-03
0.33636903762817383,1981-04-06
0.33636903762817383,1981-04-07
0.33636903762817383,1981-04-08
0.33636903762817383,1981-04-09
0.33636903762817383,1981-04-10
0.33636903762817383,1981-04-13
0.33636903762817383,1981-04-14
0.33636903762817383,1981-04-15
0.33636903762817383,1981-04-16
0.33636903762817383,1981-04-20
0.33636903762817383,1981-04-21
0.33636903762817383,1981-04-22
0.3418833911418915,1981-04-23
0.3418833911418915,1981-04-24
0.3418833911418915,1981-04-27
0.3418833911418915,1981-04-28
0.3418833911418915,1981-04-29
0.3418833911418915,1981-04-30
0.3418833911418915,1981-05-01
0.3418833911418915,1981-05-04
0.3418833911418915,1981-05-05
0.3418833911418915,1981-05-06
0.3418833911418915,1981-05-07
0.3473975956439972,1981-05-08
0.3473975956439972,1981-05-11
0.3473975956439972,1981-05-12
0.3473975956439972,1981-05-13
0.35291174054145813,1981-05-14
0.35291174054145813,1981-05-15
0.35291174054145813,1981-05-18
0.35291174054145813,1981-05-19
0.35291174054145813,1981-05-20
0.35291174054145813,1981-05-21
0.35291174054145813,1981-05-22
0.35291174054145813,1981-05-26
0.3473975956439972,1981-05-27
0.3473975956439972,1981-05-28
0.3473975956439972,1981-05-29
0.3473975956439972,1981-06-01
0.3473975956439972,1981-06-02
0.3473975956439972,1981-06-03
0.35291174054145813,1981-06-04
0.35291174054145813,1981-06-05
0.35291174054145813,1981-06-08
0.35291174054145813,1981-06-09
0.35291174054145813,1981-06-10
0.35291174054145813,1981-06-11
0.35291174054145813,1981-06-12
0.35291174054145813,1981-06-15
0.35291174054145813,1981-06-16
0.35291174054145813,1981-06-17
0.35291174054145813,1981-06-18
0.35291174054145813,1981-06-19
0.35291174054145813,1981-06-22
0.35291174054145813,1981-06-23
0.35291174054145813,1981-06-24
0.35291174054145813,1981-06-25
0.35291174054145813,1981-06-26
0.35842591524124146,1981-06-29
0.35842591524124146,1981-06-30
0.35842591524124146,1981-07-01
0.35842591524124146,1981-07-02
0.35842591524124146,1981-07-06
0.35842591524124146,1981-07-07
0.35842591524124146,1981-07-08
0.35842591524124146,1981-07-09
0.35842591524124146,1981-07-10
0.35842591524124146,1981-07-13
0.35842591524124146,1981-07-14
0.35842591524124146,1981-07-15
0.3639403283596039,1981-07-16
0.35842591524124146,1981-07-17
0.35842591524124146,1981-07-20
0.35842591524124146,1981-07-21
0.35842591524124146,1981-07-22
0.35842591524124146,1981-07-23
0.35842591524124146,1981-07-24
0.35842591524124146,1981-07-27
0.35842591524124146,1981-07-28
0.35842591524124146,1981-07-29
0.35842591524124146,1981-07-30
0.35842591524124146,1981-07-31
0.35842591524124146,1981-08-03
0.35842591524124146,1981-08-04
0.35842591524124146,1981-08-05
0.35842591524124146,1981-08-06
0.35842591524124146,1981-08-07
0.35842591524124146,1981-08-10
0.35842591524124146,1981-08-11
0.35842591524124146,1981-08-12
0.35842591524124146,1981-08-13
0.35842591524124146,1981-08-14
0.35842591524124146,1981-08-17
0.35842591524124146,1981-08-18
0.35842591524124146,1981-08-19
0.3639403283596039,1981-08-20
0.3639403283596039,1981-08-21
0.3639403283596039,1981-08-24
0.3639403283596039,1981-08-25
0.36945465207099915,1981-08-26
0.36945465207099915,1981-08-27
0.36945465207099915,1981-08-28
0.36945465207099915,1981-08-31
0.36945465207099915,1981-09-01
0.36945465207099915,1981-09-02
0.36945465207099915,1981-09-03
0.36945465207099915,1981-09-04
0.36945465207099915,1981-09-08
0.36945465207099915,1981-09-09
0.36945465207099915,1981-09-10
0.36945465207099915,1981-09-11
0.36945465207099915,1981-09-14
0.36945465207099915,1981-09-15
0.36945465207099915,1981-09-16
0.36945465207099915,1981-09-17
0.36945465207099915,1981-09-18
0.36945465207099915,1981-09-21
0.36945465207099915,1981-09-22
0.3749687671661377,1981-09-23
0.3749687671661377,1981-09-24
0.3749687671661377,1981-09-25
0.3749687671661377,1981-09-28
0.3749687671661377,1981-09-29
0.3749687671661377,1981-09-30
0.3749687671661377,1981-10-01
0.3749687671661377,1981-10-02
0.3749687671661377,1981-10-05
0.3749687671661377,1981-10-06
0.3749687671661377,1981-10-07
0.3749687671661377,1981-10-08
0.3749687671661377,1981-10-09
0.3749687671661377,1981-10-12
0.3749687671661377,1981-10-13
0.3804829716682434,1981-10-14
0.3804829716682434,1981-10-15
0.3804829716682434,1981-10-16
0.38599708676338196,1981-10-19
0.38599708676338196,1981-10-20
0.39151155948638916,1981-10-21
0.39151155948638916,1981-10-22
0.39151155948638916,1981-10-23
0.39151155948638916,1981-10-26
0.39151155948638916,1981-10-27
0.39151155948638916,1981-10-28
0.39151155948638916,1981-10-29
0.39702585339546204,1981-10-30
0.39702585339546204,1981-11-02
0.39702585339546204,1981-11-03
0.39702585339546204,1981-11-04
0.39702585339546204,1981-11-05
0.39702585339546204,1981-11-06
0.39702585339546204,1981-11-09
0.4025399088859558,1981-11-10
0.4025399088859558,1981-11-11
0.4025399088859558,1981-11-12
0.4025399088859558,1981-11-13
0.4025399088859558,1981-11-16
0.4025399088859558,1981-11-17
0.4025399088859558,1981-11-18
0.4025399088859558,1981-11-19
0.4025399088859558,1981-11-20
0.40805429220199585,1981-11-23
0.40805429220199585,1981-11-24
0.40805429220199585,1981-11-25
0.40805429220199585,1981-11-27
0.40805429220199585,1981-11-30
0.40805429220199585,1981-12-01
0.40805429220199585,1981-12-02
0.40805429220199585,1981-12-03
0.40805429220199585,1981-12-04
0.40805429220199585,1981-12-07
0.4190827012062073,1981-12-08
0.4190827012062073,1981-12-09
0.4190827012062073,1981-12-10
0.4190827012062073,1981-12-11
0.4190827012062073,1981-12-14
0.4190827012062073,1981-12-15
0.4190827012062073,1981-12-16
0.42459696531295776,1981-12-17
0.42459696531295776,1981-12-18
0.42459696531295776,1981-12-21
0.42459696531295776,1981-12-22
0.42459696531295776,1981-12-23
0.42459696531295776,1981-12-24
0.42459696531295776,1981-12-28
0.42459696531295776,1981-12-29
0.42459696531295776,1981-12-30
0.42459696531295776,1981-12-31
0.430111289024353,1982-01-04
0.430111289024353,1982-01-05
0.430111289024353,1982-01-06
0.430111289024353,1982-01-07
0.430111289024353,1982-01-08
0.430111289024353,1982-01-11
0.430111289024353,1982-01-12
0.430111289024353,1982-01-13
0.430111289024353,1982-01-14
0.430111289024353,1982-01-15
0.430111289024353,1982-01-18
0.430111289024353,1982-01-19
0.430111289024353,1982-01-20
0.430111289024353,1982-01-21
0.430111289024353,1982-01-22
0.430111289024353,1982-01-25
0.430111289024353,1982-01-26
0.430111289024353,1982-01-27
0.430111289024353,1982-01-28
0.43562552332878113,1982-01-29
0.43562552332878113,1982-02-01
0.43562552332878113,1982-02-02
0.43562552332878113,1982-02-03
0.43562552332878113,1982-02-04
0.43562552332878113,1982-02-05
0.43562552332878113,1982-02-08
0.43562552332878113,1982-02-09
0.43562552332878113,1982-02-10
0.43562552332878113,1982-02-11
0.43562552332878113,1982-02-12
0.43562552332878113,1982-02-16
0.4411396086215973,1982-02-17
0.4411396086215973,1982-02-18
0.4411396086215973,1982-02-19
0.4411396086215973,1982-02-22
0.4411396086215973,1982-02-23
0.4411396086215973,1982-02-24
0.4411396086215973,1982-02-25
0.4411396086215973,1982-02-26
0.4411396086215973,1982-03-01
0.4411396086215973,1982-03-02
0.4411396086215973,1982-03-03
0.4411396086215973,1982-03-04
0.4411396086215973,1982-03-05
0.4411396086215973,1982-03-08
0.4411396086215973,1982-03-09
0.4411396086215973,1982-03-10
0.4411396086215973,1982-03-11
0.4411396086215973,1982-03-12
0.4411396086215973,1982-03-15
0.4411396086215973,1982-03-16
0.4411396086215973,1982-03-17
0.4411396086215973,1982-03-18
0.4411396086215973,1982-03-19
0.4411396086215973,1982-03-22
0.44665396213531494,1982-03-23
0.44665396213531494,1982-03-24
0.44665396213531494,1982-03-25
0.44665396213531494,1982-03-26
0.44665396213531494,1982-03-29
0.4411396086215973,1982-03-30
0.4411396086215973,1982-03-31
0.4411396086215973,1982-04-01
0.4411396086215973,1982-04-02
0.4411396086215973,1982-04-05
0.4411396086215973,1982-04-06
0.4411396086215973,1982-04-07
0.4411396086215973,1982-04-08
0.4411396086215973,1982-04-12
0.4411396086215973,1982-04-13
0.4411396086215973,1982-04-14
0.4411396086215973,1982-04-15
0.4411396086215973,1982-04-16
0.4411396086215973,1982-04-19
0.4411396086215973,1982-04-20
0.4411396086215973,1982-04-21
0.4411396086215973,1982-04-22
0.4411396086215973,1982-04-23
0.4411396086215973,1982-04-26
0.4411396086215973,1982-04-27
0.4411396086215973,1982-04-28
0.4411396086215973,1982-04-29
0.4411396086215973,1982-04-30
0.4411396086215973,1982-05-03
0.4411396086215973,1982-05-04
0.4411396086215973,1982-05-05
0.4411396086215973,1982-05-06
0.4411396086215973,1982-05-07
0.4411396086215973,1982-05-10
0.4411396086215973,1982-05-11
0.4411396086215973,1982-05-12
0.4411396086215973,1982-05-13
0.4411396086215973,1982-05-14
0.4411396086215973,1982-05-17
0.4411396086215973,1982-05-18
0.4411396086215973,1982-05-19
0.4411396086215973,1982-05-20
0.4411396086215973,1982-05-21
0.4411396086215973,1982-05-24
0.4411396086215973,1982-05-25
0.4411396086215973,1982-05-26
0.4411396086215973,1982-05-27
0.4411396086215973,1982-05-28
0.4411396086215973,1982-06-01
0.4411396086215973,1982-06-02
0.4411396086215973,1982-06-03
0.4411396086215973,1982-06-04
0.4411396086215973,1982-06-07
0.4411396086215973,1982-06-08
0.4411396086215973,1982-06-09
0.4411396086215973,1982-06-10
0.4411396086215973,1982-06-11
0.4411396086215973,1982-06-14
0.4411396086215973,1982-06-15
0.4411396086215973,1982-06-16
0.4411396086215973,1982-06-17
0.4411396086215973,1982-06-18
0.4411396086215973,1982-06-21
0.4411396086215973,1982-06-22
0.4411396086215973,1982-06-23
0.4411396086215973,1982-06-24
0.4411396086215973,1982-06-25
0.4411396086215973,1982-06-28
0.4411396086215973,1982-06-29
0.4411396086215973,1982-06-30
0.4411396086215973,1982-07-01
0.4411396086215973,1982-07-02
0.4411396086215973,1982-07-06
0.4411396086215973,1982-07-07
0.4411396086215973,1982-07-08
0.4411396086215973,1982-07-09
0.44665396213531494,1982-07-12
0.4631967842578888,1982-07-13
0.4631967842578888,1982-07-14
0.4631967842578888,1982-07-15
0.4631967842578888,1982-07-16
0.4631967842578888,1982-07-19
0.45768240094184875,1982-07-20
0.45768240094184875,1982-07-21
0.45768240094184875,1982-07-22
0.44665396213531494,1982-07-23
0.44665396213531494,1982-07-26
0.44665396213531494,1982-07-27
0.44665396213531494,1982-07-28
0.44665396213531494,1982-07-29
0.44665396213531494,1982-07-30
0.44665396213531494,1982-08-02
0.44665396213531494,1982-08-03
0.44665396213531494,1982-08-04
0.44665396213531494,1982-08-05
0.44665396213531494,1982-08-06
0.44665396213531494,1982-08-09
0.44665396213531494,1982-08-10
0.44665396213531494,1982-08-11
0.44665396213531494,1982-08-12
0.44665396213531494,1982-08-13
0.44665396213531494,1982-08-16
0.44665396213531494,1982-08-17
0.44665396213531494,1982-08-18
0.44665396213531494,1982-08-19
0.44665396213531494,1982-08-20
0.44665396213531494,1982-08-23
0.44665396213531494,1982-08-24
0.44665396213531494,1982-08-25
0.44665396213531494,1982-08-26
0.44665396213531494,1982-08-27
0.44665396213531494,1982-08-30
0.44665396213531494,1982-08-31
0.44665396213531494,1982-09-01
0.44665396213531494,1982-09-02
0.44665396213531494,1982-09-03
0.44665396213531494,1982-09-07
0.44665396213531494,1982-09-08
0.44665396213531494,1982-09-09
0.44665396213531494,1982-09-10
0.45216843485832214,1982-09-13
0.45216843485832214,1982-09-14
0.45216843485832214,1982-09-15
0.45216843485832214,1982-09-16
0.45216843485832214,1982-09-17
0.45216843485832214,1982-09-20
0.45216843485832214,1982-09-21
0.45216843485832214,1982-09-22
0.45216843485832214,1982-09-23
0.45216843485832214,1982-09-24
0.45768240094184875,1982-09-27
0.45768240094184875,1982-09-28
0.4631967842578888,1982-09-29
0.4631967842578888,1982-09-30
0.4631967842578888,1982-10-01
0.4631967842578888,1982-10-04
0.4631967842578888,1982-10-05
0.4631967842578888,1982-10-06
0.4631967842578888,1982-10-07
0.4742252826690674,1982-10-08
0.4742252826690674,1982-10-11
0.4742252826690674,1982-10-12
0.4742252826690674,1982-10-13
0.4742252826690674,1982-10-14
0.4852539002895355,1982-10-15
0.4852539002895355,1982-10-18
0.4742252826690674,1982-10-19
0.4742252826690674,1982-10-20
0.4742252826690674,1982-10-21
0.4742252826690674,1982-10-22
0.4742252826690674,1982-10-25
0.4742252826690674,1982-10-26
0.4742252826690674,1982-10-27
0.4742252826690674,1982-10-28
0.4742252826690674,1982-10-29
0.4742252826690674,1982-11-01
0.4742252826690674,1982-11-02
0.4742252826690674,1982-11-03
0.4797394275665283,1982-11-04
0.4797394275665283,1982-11-05
0.4742252826690674,1982-11-08
0.4742252826690674,1982-11-09
0.4742252826690674,1982-11-10
0.4742252826690674,1982-11-11
0.4742252826690674,1982-11-12
0.4742252826690674,1982-11-15
0.4742252826690674,1982-11-16
0.4742252826690674,1982-11-17
0.46871089935302734,1982-11-18
0.46871089935302734,1982-11-19
0.46871089935302734,1982-11-22
0.46871089935302734,1982-11-23
0.46871089935302734,1982-11-24
0.46871089935302734,1982-11-26
0.46871089935302734,1982-11-29
0.46871089935302734,1982-11-30
0.46871089935302734,1982-12-01
0.46871089935302734,1982-12-02
0.46871089935302734,1982-12-03
0.46871089935302734,1982-12-06
0.4742252826690674,1982-12-07
0.4742252826690674,1982-12-08
0.4742252826690674,1982-12-09
0.4742252826690674,1982-12-10
0.4742252826690674,1982-12-13
0.4797394275665283,1982-12-14
0.4852539002895355,1982-12-15
0.4852539002895355,1982-12-16
0.4852539002895355,1982-12-17
0.49076783657073975,1982-12-20
0.49076783657073975,1982-12-21
0.49076783657073975,1982-12-22
0.49076783657073975,1982-12-23
0.49076783657073975,1982-12-27
0.49076783657073975,1982-12-28
0.49076783657073975,1982-12-29
0.49076783657073975,1982-12-30
0.49076783657073975,1982-12-31
0.49076783657073975,1983-01-03
0.49076783657073975,1983-01-04
0.49076783657073975,1983-01-05
0.49076783657073975,1983-01-06
0.49076783657073975,1983-01-07
0.49076783657073975,1983-01-10
0.49076783657073975,1983-01-11
0.49076783657073975,1983-01-12
0.49076783657073975,1983-01-13
0.49076783657073975,1983-01-14
0.49076783657073975,1983-01-17
0.49076783657073975,1983-01-18
0.49076783657073975,1983-01-19
0.49076783657073975,1983-01-20
0.49076783657073975,1983-01-21
0.49076783657073975,1983-01-24
0.49076783657073975,1983-01-25
0.49076783657073975,1983-01-26
0.49076783657073975,1983-01-27
0.49076783657073975,1983-01-28
0.49076783657073975,1983-01-31
0.49076783657073975,1983-02-01
0.49076783657073975,1983-02-02
0.49076783657073975,1983-02-03
0.49076783657073975,1983-02-04
0.49076783657073975,1983-02-07
0.49076783657073975,1983-02-08
0.49076783657073975,1983-02-09
0.49076783657073975,1983-02-10
0.49076783657073975,1983-02-11
0.49076783657073975,1983-02-14
0.49076783657073975,1983-02-15
0.49076783657073975,1983-02-16
0.49076783657073975,1983-02-17
0.49076783657073975,1983-02-18
0.49076783657073975,1983-02-22
0.49076783657073975,1983-02-23
0.49076783657073975,1983-02-24
0.4852539002895355,1983-02-25
0.4852539002895355,1983-02-28
0.4852539002895355,1983-03-01
0.4852539002895355,1983-03-02
0.4852539002895355,1983-03-03
0.4852539002895355,1983-03-04
0.4852539002895355,1983-03-07
0.4852539002895355,1983-03-08
0.4852539002895355,1983-03-09
0.4852539002895355,1983-03-10
0.4852539002895355,1983-03-11
0.4852539002895355,1983-03-14
0.4852539002895355,1983-03-15
0.4852539002895355,1983-03-16
0.4852539002895355,1983-03-17
0.4852539002895355,1983-03-18
0.4852539002895355,1983-03-21
0.4852539002895355,1983-03-22
0.4852539002895355,1983-03-23
0.4852539002895355,1983-03-24
0.4852539002895355,1983-03-25
0.4852539002895355,1983-03-28
0.4852539002895355,1983-03-29
0.4852539002895355,1983-03-30
0.4852539002895355,1983-03-31
0.4852539002895355,1983-04-04
0.4852539002895355,1983-04-05
0.4852539002895355,1983-04-06
0.4852539002895355,1983-04-07
0.4852539002895355,1983-04-08
0.4852539002895355,1983-04-11
0.49076783657073975,1983-04-12
0.49076783657073975,1983-04-13
0.5073102116584778,1983-04-14
0.5073102116584778,1983-04-15
0.5183395147323608,1983-04-18
0.5183395147323608,1983-04-19
0.5183395147323608,1983-04-20
0.5183395147323608,1983-04-21
0.5183395147323608,1983-04-22
0.5183395147323608,1983-04-25
0.5183395147323608,1983-04-26
0.5183395147323608,1983-04-27
0.5183395147323608,1983-04-28
0.5183395147323608,1983-04-29
0.5183395147323608,1983-05-02
0.5183395147323608,1983-05-03
0.5183395147323608,1983-05-04
0.5183395147323608,1983-05-05
0.5183395147323608,1983-05-06
0.5183395147323608,1983-05-09
0.5183395147323608,1983-05-10
0.5183395147323608,1983-05-11
0.5183395147323608,1983-05-12
0.5183395147323608,1983-05-13
0.5183395147323608,1983-05-16
0.5183395147323608,1983-05-17
0.5183395147323608,1983-05-18
0.5183395147323608,1983-05-19
0.5183395147323608,1983-05-20
0.5183395147323608,1983-05-23
0.5183395147323608,1983-05-24
0.5183395147323608,1983-05-25
0.5183395147323608,1983-05-26
0.5183395147323608,1983-05-27
0.5183395147323608,1983-05-31
0.5183395147323608,1983-06-01
0.5238533616065979,1983-06-02
0.540395975112915,1983-06-03
0.5624535083770752,1983-06-06
0.5734816789627075,1983-06-07
0.5734816789627075,1983-06-08
0.5734816789627075,1983-06-09
0.5845102667808533,1983-06-10
0.5955386161804199,1983-06-13
0.5955386161804199,1983-06-14
0.5955386161804199,1983-06-15
0.5955386161804199,1983-06-16
0.5955386161804199,1983-06-17
0.5955386161804199,1983-06-20
0.5955386161804199,1983-06-21
0.5845102667808533,1983-06-22
0.5955386161804199,1983-06-23
0.5845102667808533,1983-06-24
0.5845102667808533,1983-06-27
0.5845102667808533,1983-06-28
0.5845102667808533,1983-06-29
0.5845102667808533,1983-06-30
0.5845102667808533,1983-07-01
0.5845102667808533,1983-07-05
0.5845102667808533,1983-07-06
0.5845102667808533,1983-07-07
0.5845102667808533,1983-07-08
0.5845102667808533,1983-07-11
0.5734816789627075,1983-07-12
0.5734816789627075,1983-07-13
0.5624535083770752,1983-07-14
0.5514249205589294,1983-07-15
0.5514249205589294,1983-07-18
0.5514249205589294,1983-07-19
0.5514249205589294,1983-07-20
0.5514249205589294,1983-07-21
0.5624535083770752,1983-07-22
0.5624535083770752,1983-07-25
0.5624535083770752,1983-07-26
0.5624535083770752,1983-07-27
0.5624535083770752,1983-07-28
0.5624535083770752,1983-07-29
0.5624535083770752,1983-08-01
0.5789957046508789,1983-08-02
0.5789957046508789,1983-08-03
0.5789957046508789,1983-08-04
0.5789957046508789,1983-08-05
0.5789957046508789,1983-08-08
0.5789957046508789,1983-08-09
0.5789957046508789,1983-08-10
0.5955386161804199,1983-08-11
0.5955386161804199,1983-08-12
0.5955386161804199,1983-08-15
0.5955386161804199,1983-08-16
0.5955386161804199,1983-08-17
0.5955386161804199,1983-08-18
0.5789957046508789,1983-08-19
0.5789957046508789,1983-08-22
0.5789957046508789,1983-08-23
0.5789957046508789,1983-08-24
0.5789957046508789,1983-08-25
0.5789957046508789,1983-08-26
0.5789957046508789,1983-08-29
0.5789957046508789,1983-08-30
